Reaction Date,Reaction Type,Parent Type,Parent ID
"Jun 23, 2020, 8:15:22 PM",Kudos,Activity,3660585610
"Jun 23, 2020, 8:15:25 PM",Kudos,Activity,3660587234
"Jun 23, 2020, 8:15:26 PM",Kudos,Activity,3660146322
"Jun 24, 2020, 1:26:46 AM",Kudos,Activity,3660874431
"Jun 24, 2020, 1:26:49 AM",Kudos,Activity,3661737674
"Jun 24, 2020, 2:28:44 PM",Kudos,Activity,3664173201
"Jun 24, 2020, 2:28:46 PM",Kudos,Activity,3664112105
"Jun 24, 2020, 2:28:54 PM",Kudos,Activity,3663814313
"Jun 25, 2020, 2:49:56 AM",Kudos,Activity,3666887052
"Jun 25, 2020, 11:04:52 AM",Kudos,Activity,3666869971
"Jun 25, 2020, 11:04:55 AM",Kudos,Activity,3667003911
"Jun 25, 2020, 7:45:02 PM",Kudos,Activity,3669661860
"Jun 25, 2020, 7:45:11 PM",Kudos,Activity,3669415684
"Jun 26, 2020, 1:29:15 PM",Kudos,Activity,3671891933
"Jun 26, 2020, 1:29:17 PM",Kudos,Activity,3671724785
"Jun 26, 2020, 1:29:21 PM",Kudos,Activity,3671342775
"Jun 26, 2020, 1:29:30 PM",Kudos,Activity,3671730628
"Jun 26, 2020, 1:29:32 PM",Kudos,Activity,3671741434
"Jun 26, 2020, 2:05:26 PM",Kudos,Activity,3673836710
"Jun 26, 2020, 3:25:47 PM",Kudos,Activity,3673913371
"Jun 26, 2020, 3:25:48 PM",Kudos,Activity,3673964311
"Jun 26, 2020, 3:25:50 PM",Kudos,Activity,3673924531
"Jun 26, 2020, 6:09:51 PM",Kudos,Activity,3674875956
"Jun 26, 2020, 8:38:44 PM",Kudos,Activity,3675298427
"Jun 26, 2020, 8:38:52 PM",Kudos,Activity,3675298027
"Jun 26, 2020, 8:38:56 PM",Kudos,Activity,3675298054
"Jun 27, 2020, 4:57:20 PM",Kudos,Activity,3678648487
"Jun 27, 2020, 4:57:27 PM",Kudos,Activity,3679502865
"Jun 28, 2020, 11:47:06 AM",Kudos,Activity,3680341455
"Jun 28, 2020, 11:47:15 AM",Kudos,Activity,3680709852
"Jun 28, 2020, 11:47:29 AM",Kudos,Activity,3680849800
"Jun 28, 2020, 5:23:17 PM",Kudos,Activity,3684094461
"Jun 28, 2020, 5:23:38 PM",Kudos,Activity,3683575723
"Jun 28, 2020, 5:23:43 PM",Kudos,Activity,3683345625
"Jun 28, 2020, 11:59:12 PM",Kudos,Activity,3685250337
"Jun 29, 2020, 11:28:29 AM",Kudos,Activity,3686565627
"Jun 29, 2020, 1:56:48 PM",Kudos,Activity,3688121555
"Jun 29, 2020, 1:56:53 PM",Kudos,Activity,3666923666
"Jun 29, 2020, 1:56:59 PM",Kudos,Activity,3688121371
"Jun 29, 2020, 1:57:10 PM",Kudos,Activity,3687964854
"Jun 29, 2020, 1:57:15 PM",Kudos,Activity,3687833215
"Jun 30, 2020, 12:06:54 AM",Kudos,Activity,3690395093
"Jun 30, 2020, 12:06:57 AM",Kudos,Activity,3690399247
"Jun 30, 2020, 12:06:59 AM",Kudos,Activity,3689706880
"Jun 30, 2020, 12:07:01 AM",Kudos,Activity,3690303123
"Jun 30, 2020, 12:07:19 AM",Kudos,Activity,3690394713
"Jun 30, 2020, 1:51:41 PM",Kudos,Activity,3692662494
"Jun 30, 2020, 1:51:44 PM",Kudos,Activity,3692656737
"Jun 30, 2020, 1:51:47 PM",Kudos,Activity,3690785383
"Jun 30, 2020, 1:51:58 PM",Kudos,Activity,3692587490
"Jun 30, 2020, 1:52:19 PM",Kudos,Activity,3690785507
"Jun 30, 2020, 2:23:37 PM",Kudos,Activity,3692849668
"Jun 30, 2020, 2:23:46 PM",Kudos,Activity,3692865637
"Jun 30, 2020, 2:24:00 PM",Kudos,Activity,3692865733
"Jun 30, 2020, 2:24:19 PM",Kudos,Activity,3692851206
"Jun 30, 2020, 6:49:24 PM",Kudos,Activity,3693029292
"Jun 30, 2020, 6:49:29 PM",Kudos,Activity,3693071795
"Jul 1, 2020, 5:14:21 PM",Kudos,Activity,3698063012
"Jul 1, 2020, 5:14:27 PM",Kudos,Activity,3697682490
"Jul 1, 2020, 5:14:37 PM",Kudos,Activity,3697597553
"Jul 1, 2020, 8:40:49 PM",Kudos,Activity,3699766090
"Jul 2, 2020, 12:06:22 AM",Kudos,Activity,3700236215
"Jul 2, 2020, 12:53:23 PM",Kudos,Activity,3702060087
"Jul 2, 2020, 4:42:48 PM",Kudos,Activity,3702658396
"Jul 2, 2020, 4:45:10 PM",Kudos,Activity,3702803768
"Jul 2, 2020, 4:45:14 PM",Kudos,Activity,3702765643
"Jul 2, 2020, 10:16:20 PM",Kudos,Activity,3703789567
"Jul 3, 2020, 12:26:45 PM",Kudos,Activity,3705617055
"Jul 3, 2020, 12:37:23 PM",Kudos,Activity,3707024462
"Jul 3, 2020, 1:19:36 PM",Kudos,Activity,3707137098
"Jul 3, 2020, 1:19:43 PM",Kudos,Activity,3707038225
"Jul 3, 2020, 1:20:05 PM",Kudos,Activity,3695487441
"Jul 3, 2020, 3:07:27 PM",Kudos,Activity,3707312867
"Jul 3, 2020, 3:07:30 PM",Kudos,Activity,3707615545
"Jul 3, 2020, 7:37:20 PM",Kudos,Activity,3708786130
"Jul 3, 2020, 7:37:23 PM",Kudos,Activity,3708776241
"Jul 3, 2020, 7:37:30 PM",Kudos,Activity,3676454081
"Jul 4, 2020, 5:09:51 PM",Kudos,Activity,3711797515
"Jul 4, 2020, 5:09:57 PM",Kudos,Activity,3712602808
"Jul 4, 2020, 5:10:04 PM",Kudos,Activity,3711823691
"Jul 4, 2020, 5:10:07 PM",Kudos,Activity,3712914690
"Jul 5, 2020, 10:20:17 AM",Kudos,Activity,3714423087
"Jul 5, 2020, 12:54:45 PM",Kudos,Activity,3717042379
"Jul 5, 2020, 1:35:11 PM",Kudos,Activity,3717119980
"Jul 5, 2020, 2:13:19 PM",Kudos,Activity,3717349260
"Jul 5, 2020, 2:13:59 PM",Kudos,Activity,3702676356
"Jul 5, 2020, 2:14:09 PM",Kudos,Activity,3703015011
"Jul 5, 2020, 2:14:11 PM",Kudos,Activity,3702704205
"Jul 5, 2020, 2:14:12 PM",Kudos,Activity,3703026610
"Jul 5, 2020, 6:04:09 PM",Kudos,Activity,3718526146
"Jul 6, 2020, 12:02:44 AM",Kudos,Activity,3719679953
"Jul 6, 2020, 2:30:38 AM",Kudos,Activity,3720054391
"Jul 6, 2020, 2:31:47 AM",Kudos,Activity,3719918727
"Jul 6, 2020, 2:31:51 AM",Kudos,Activity,3719918513
"Jul 6, 2020, 2:31:59 AM",Kudos,Activity,3719979151
"Jul 6, 2020, 2:32:08 AM",Kudos,Activity,3719918336
"Jul 6, 2020, 12:23:23 PM",Kudos,Activity,3721516632
"Jul 6, 2020, 2:04:53 PM",Kudos,Activity,3721838845
"Jul 6, 2020, 2:05:05 PM",Kudos,Activity,3721823882
"Jul 6, 2020, 2:05:08 PM",Kudos,Activity,3721825224
"Jul 6, 2020, 2:05:09 PM",Kudos,Activity,3721745166
"Jul 6, 2020, 2:05:11 PM",Kudos,Activity,3721740967
"Jul 6, 2020, 2:05:13 PM",Kudos,Activity,3721741283
"Jul 7, 2020, 12:29:37 PM",Kudos,Activity,3723919956
"Jul 7, 2020, 12:29:37 PM",Kudos,Activity,3723919883
"Jul 7, 2020, 3:11:37 PM",Kudos,Activity,3727011753
"Jul 7, 2020, 3:11:41 PM",Kudos,Activity,3726583970
"Jul 7, 2020, 3:11:53 PM",Kudos,Activity,3726584155
"Jul 7, 2020, 3:12:08 PM",Kudos,Activity,3726583734
"Jul 8, 2020, 2:48:15 AM",Kudos,Activity,3729869960
"Jul 8, 2020, 2:48:17 AM",Kudos,Activity,3729715308
"Jul 8, 2020, 2:48:23 AM",Kudos,Activity,3728701180
"Jul 8, 2020, 1:59:37 PM",Kudos,Activity,3731685130
"Jul 8, 2020, 1:59:47 PM",Kudos,Activity,3731706143
"Jul 8, 2020, 1:59:55 PM",Kudos,Activity,3731707381
"Jul 8, 2020, 6:55:54 PM",Kudos,Activity,3731920570
"Jul 9, 2020, 1:24:48 AM",Kudos,Activity,3734135877
"Jul 9, 2020, 1:24:51 AM",Kudos,Activity,3734135867
"Jul 9, 2020, 1:25:01 AM",Kudos,Activity,3734074228
"Jul 9, 2020, 1:25:16 AM",Kudos,Activity,3734316156
"Jul 9, 2020, 12:57:45 PM",Kudos,Activity,3736211946
"Jul 9, 2020, 2:15:40 PM",Kudos,Activity,3736317401
"Jul 9, 2020, 2:15:42 PM",Kudos,Activity,3736266539
"Jul 9, 2020, 2:15:48 PM",Kudos,Activity,3736242332
"Jul 9, 2020, 2:16:04 PM",Kudos,Activity,3736241246
"Jul 9, 2020, 2:16:07 PM",Kudos,Activity,3736243077
"Jul 9, 2020, 2:16:09 PM",Kudos,Activity,3736270475
"Jul 9, 2020, 2:16:12 PM",Kudos,Activity,3736282724
"Jul 9, 2020, 2:16:22 PM",Kudos,Activity,3736243309
"Jul 9, 2020, 2:16:24 PM",Kudos,Activity,3736240385
"Jul 9, 2020, 2:16:27 PM",Kudos,Activity,3736241409
"Jul 9, 2020, 2:16:42 PM",Kudos,Activity,3736436217
"Jul 9, 2020, 2:16:44 PM",Kudos,Activity,3736282668
"Jul 9, 2020, 4:20:37 PM",Kudos,Activity,3736580780
"Jul 10, 2020, 2:05:52 PM",Kudos,Activity,3741180279
"Jul 10, 2020, 2:05:59 PM",Kudos,Activity,3740732372
"Jul 10, 2020, 2:06:16 PM",Kudos,Activity,3740732299
"Jul 10, 2020, 3:59:32 PM",Kudos,Activity,3741306451
"Jul 10, 2020, 3:59:35 PM",Kudos,Activity,3741207338
"Jul 10, 2020, 6:27:09 PM",Kudos,Activity,3741753576
"Jul 11, 2020, 4:04:22 PM",Kudos,Activity,3745777255
"Jul 11, 2020, 4:04:33 PM",Kudos,Activity,3745764706
"Jul 11, 2020, 4:04:48 PM",Kudos,Activity,3745523893
"Jul 11, 2020, 4:04:57 PM",Kudos,Activity,3746489831
"Jul 11, 2020, 4:05:04 PM",Kudos,Activity,3746006913
"Jul 12, 2020, 10:51:34 AM",Kudos,Activity,3747860392
"Jul 12, 2020, 10:51:36 AM",Kudos,Activity,3747860316
"Jul 12, 2020, 1:12:07 PM",Kudos,Activity,3751042597
"Jul 12, 2020, 1:12:20 PM",Kudos,Activity,3750873998
"Jul 12, 2020, 1:53:21 PM",Kudos,Activity,3751280908
"Jul 13, 2020, 5:00:42 PM",Kudos,Activity,3756060746
"Jul 13, 2020, 5:00:45 PM",Kudos,Activity,3755936776
"Jul 13, 2020, 5:00:53 PM",Kudos,Activity,3756434119
"Jul 14, 2020, 1:42:14 AM",Kudos,Activity,3758694085
"Jul 14, 2020, 1:42:15 AM",Kudos,Activity,3758742105
"Jul 14, 2020, 5:00:18 PM",Kudos,Activity,3760857764
"Jul 14, 2020, 5:00:20 PM",Kudos,Activity,3761052502
"Jul 14, 2020, 5:01:57 PM",Kudos,Activity,3760858130
"Jul 14, 2020, 5:01:58 PM",Kudos,Activity,3760858038
"Jul 14, 2020, 7:24:16 PM",Kudos,Activity,3762030827
"Jul 15, 2020, 6:21:01 PM",Kudos,Activity,3765747811
"Jul 15, 2020, 6:21:13 PM",Kudos,Activity,3766000324
"Jul 15, 2020, 6:21:17 PM",Kudos,Activity,3765823629
"Jul 15, 2020, 6:21:28 PM",Kudos,Activity,3765940122
"Jul 15, 2020, 6:21:42 PM",Kudos,Activity,3766886949
"Jul 16, 2020, 12:39:55 AM",Kudos,Activity,3768551830
"Jul 16, 2020, 12:39:58 AM",Kudos,Activity,3768359278
"Jul 16, 2020, 12:40:06 AM",Kudos,Activity,3767123506
"Jul 16, 2020, 12:17:49 PM",Kudos,Activity,3770412191
"Jul 16, 2020, 2:20:53 PM",Kudos,Activity,3770777300
"Jul 16, 2020, 2:22:50 PM",Kudos,Activity,3770679781
"Jul 16, 2020, 2:22:52 PM",Kudos,Activity,3770687190
"Jul 16, 2020, 2:22:58 PM",Kudos,Activity,3770677920
"Jul 16, 2020, 2:23:37 PM",Kudos,Activity,3770739021
"Jul 16, 2020, 11:25:39 PM",Kudos,Activity,3772025191
"Jul 16, 2020, 11:25:46 PM",Kudos,Activity,3772019085
"Jul 16, 2020, 11:25:52 PM",Kudos,Activity,3771812671
"Jul 16, 2020, 11:25:53 PM",Kudos,Activity,3771507423
"Jul 16, 2020, 11:26:04 PM",Kudos,Activity,3771382134
"Jul 16, 2020, 11:26:12 PM",Kudos,Activity,3771507365
"Jul 16, 2020, 11:26:14 PM",Kudos,Activity,3771812424
"Jul 16, 2020, 11:26:17 PM",Kudos,Activity,3772016566
"Jul 16, 2020, 11:26:22 PM",Kudos,Activity,3771507527
"Jul 16, 2020, 11:26:25 PM",Kudos,Activity,3771812521
"Jul 16, 2020, 11:26:31 PM",Kudos,Activity,3771812415
"Jul 16, 2020, 11:26:33 PM",Kudos,Activity,3771812410
"Jul 17, 2020, 1:53:44 PM",Kudos,Activity,3775394108
"Jul 17, 2020, 1:53:47 PM",Kudos,Activity,3775444239
"Jul 17, 2020, 1:54:00 PM",Kudos,Activity,3775444278
"Jul 17, 2020, 1:54:12 PM",Kudos,Activity,3775444359
"Jul 17, 2020, 1:54:22 PM",Kudos,Activity,3775444418
"Jul 17, 2020, 4:53:27 PM",Kudos,Activity,3775733663
"Jul 17, 2020, 4:53:46 PM",Kudos,Activity,3776162010
"Jul 17, 2020, 4:54:06 PM",Kudos,Activity,3775559712
"Jul 17, 2020, 4:54:14 PM",Kudos,Activity,3775655663
"Jul 18, 2020, 12:14:28 AM",Kudos,Activity,3777234231
"Jul 18, 2020, 5:54:29 PM",Kudos,Activity,3780573303
"Jul 18, 2020, 5:55:06 PM",Kudos,Activity,3780113323
"Jul 18, 2020, 5:55:11 PM",Kudos,Activity,3780663706
"Jul 18, 2020, 5:55:26 PM",Kudos,Activity,3781275689
"Jul 18, 2020, 5:55:29 PM",Kudos,Activity,3780645428
"Jul 19, 2020, 12:33:03 PM",Kudos,Activity,3785231364
"Jul 19, 2020, 2:22:19 PM",Kudos,Activity,3785832899
"Jul 19, 2020, 7:52:24 PM",Kudos,Activity,3787465265
"Jul 19, 2020, 7:52:26 PM",Kudos,Activity,3787465156
"Jul 19, 2020, 8:31:45 PM",Kudos,Activity,3787465069
"Jul 20, 2020, 10:43:10 AM",Kudos,Activity,3788589152
"Jul 20, 2020, 11:26:46 AM",Kudos,Activity,3789715817
"Jul 20, 2020, 4:35:41 PM",Kudos,Activity,3790337611
"Jul 20, 2020, 4:35:48 PM",Kudos,Activity,3790325546
"Jul 20, 2020, 4:35:50 PM",Kudos,Activity,3790113532
"Jul 20, 2020, 4:35:52 PM",Kudos,Activity,3790174810
"Jul 20, 2020, 4:35:55 PM",Kudos,Activity,3790112890
"Jul 20, 2020, 4:36:00 PM",Kudos,Activity,3790536799
"Jul 20, 2020, 4:36:11 PM",Kudos,Activity,3790201820
"Jul 21, 2020, 3:13:27 AM",Kudos,Activity,3792099113
"Jul 21, 2020, 11:52:55 AM",Kudos,Activity,3794659824
"Jul 21, 2020, 11:52:57 AM",Kudos,Activity,3794835102
"Jul 21, 2020, 12:55:06 PM",Kudos,Activity,3795183997
"Jul 21, 2020, 12:55:09 PM",Kudos,Activity,3795183583
"Jul 21, 2020, 12:55:17 PM",Kudos,Activity,3795183806
"Jul 21, 2020, 2:23:21 PM",Kudos,Activity,3795454551
"Jul 22, 2020, 2:15:22 PM",Kudos,Activity,3800549906
"Jul 22, 2020, 2:15:34 PM",Kudos,Activity,3795797280
"Jul 22, 2020, 2:15:40 PM",Kudos,Activity,3797511666
"Jul 23, 2020, 1:32:38 AM",Kudos,Activity,3800855337
"Jul 23, 2020, 1:32:58 AM",Kudos,Activity,3802328721
"Jul 23, 2020, 1:33:01 AM",Kudos,Activity,3801389442
"Jul 23, 2020, 12:37:08 PM",Kudos,Activity,3804677773
"Jul 24, 2020, 11:43:53 AM",Kudos,Activity,3807608751
"Jul 26, 2020, 1:04:06 AM",Kudos,Activity,3812625280
"Jul 26, 2020, 3:32:02 PM",Kudos,Activity,3815196791
"Jul 26, 2020, 3:32:05 PM",Kudos,Activity,3815183097
"Jul 26, 2020, 3:32:30 PM",Kudos,Activity,3815204114
"Jul 28, 2020, 1:24:58 PM",Kudos,Activity,3826342580
"Jul 28, 2020, 1:25:11 PM",Kudos,Activity,3826342405
"Jul 28, 2020, 1:25:15 PM",Kudos,Activity,3826342584
"Jul 28, 2020, 1:25:18 PM",Kudos,Activity,3821593465
"Jul 28, 2020, 1:25:22 PM",Kudos,Activity,3821953751
"Jul 28, 2020, 1:25:26 PM",Kudos,Activity,3821953453
"Jul 28, 2020, 1:25:32 PM",Kudos,Activity,3821721402
"Jul 28, 2020, 1:25:37 PM",Kudos,Activity,3821593339
"Jul 28, 2020, 1:25:45 PM",Kudos,Activity,3821593283
"Jul 28, 2020, 1:25:50 PM",Kudos,Activity,3821953285
"Jul 29, 2020, 1:35:24 PM",Kudos,Activity,3832452596
"Jul 29, 2020, 8:22:04 PM",Kudos,Activity,3834573974
"Jul 29, 2020, 8:22:06 PM",Kudos,Activity,3834578903
"Jul 29, 2020, 8:22:21 PM",Kudos,Activity,3833090134
"Jul 29, 2020, 8:24:02 PM",Kudos,Activity,3826941422
"Jul 29, 2020, 8:24:04 PM",Kudos,Activity,3826943261
"Jul 29, 2020, 8:24:06 PM",Kudos,Activity,3832701989
"Jul 29, 2020, 8:24:12 PM",Kudos,Activity,3826935547
"Jul 29, 2020, 8:24:13 PM",Kudos,Activity,3826944752
"Jul 29, 2020, 8:24:16 PM",Kudos,Activity,3828131262
"Jul 29, 2020, 8:24:18 PM",Kudos,Activity,3828134770
"Jul 29, 2020, 8:24:19 PM",Kudos,Activity,3828317859
"Jul 29, 2020, 8:24:21 PM",Kudos,Activity,3828318032
"Jul 29, 2020, 8:24:22 PM",Kudos,Activity,3828713495
"Jul 29, 2020, 8:24:24 PM",Kudos,Activity,3828317986
"Jul 29, 2020, 8:24:27 PM",Kudos,Activity,3828770767
"Jul 30, 2020, 10:55:26 AM",Kudos,Activity,3835557114
"Jul 30, 2020, 10:55:30 AM",Kudos,Activity,3835565222
"Jul 30, 2020, 10:55:45 AM",Kudos,Activity,3835538311
"Jul 30, 2020, 10:57:07 AM",Kudos,Activity,3835545619
"Jul 30, 2020, 10:57:43 AM",Kudos,Activity,3835553846
"Jul 30, 2020, 1:00:56 PM",Kudos,Activity,3838035198
"Jul 31, 2020, 2:26:14 AM",Kudos,Activity,3838222126
"Jul 31, 2020, 2:26:56 AM",Kudos,Activity,3839066028
"Jul 31, 2020, 2:27:01 AM",Kudos,Activity,3840776503
"Jul 31, 2020, 7:06:18 PM",Kudos,Activity,3843903196
"Jul 31, 2020, 7:06:22 PM",Kudos,Activity,3843161865
"Jul 31, 2020, 7:07:11 PM",Kudos,Activity,3843161723
"Jul 31, 2020, 7:09:13 PM",Kudos,Activity,3843161842
"Aug 1, 2020, 1:06:57 AM",Kudos,Activity,3845015832
"Aug 1, 2020, 1:07:05 AM",Kudos,Activity,3845015824
"Aug 1, 2020, 1:07:28 AM",Kudos,Activity,3845552459
"Aug 1, 2020, 1:07:41 AM",Kudos,Activity,3845613718
"Aug 1, 2020, 1:45:36 PM",Kudos,Activity,3848145469
"Aug 1, 2020, 3:53:34 PM",Kudos,Activity,3848718741
"Aug 1, 2020, 3:53:38 PM",Kudos,Activity,3848716657
"Aug 1, 2020, 10:44:55 PM",Kudos,Activity,3849733569
"Aug 1, 2020, 10:45:02 PM",Kudos,Activity,3849733558
"Aug 1, 2020, 10:45:04 PM",Kudos,Activity,3849822282
"Aug 2, 2020, 12:28:23 PM",Kudos,Activity,3853090518
"Aug 2, 2020, 3:48:04 PM",Kudos,Activity,3853502816
"Aug 2, 2020, 5:40:29 PM",Kudos,Activity,3854595232
"Aug 3, 2020, 11:19:10 AM",Kudos,Activity,3857524458
"Aug 3, 2020, 5:29:41 PM",Kudos,Activity,3858492634
"Aug 3, 2020, 5:29:44 PM",Kudos,Activity,3859106502
"Aug 3, 2020, 5:30:03 PM",Kudos,Activity,3857980257
"Aug 5, 2020, 12:04:34 AM",Kudos,Activity,3862880825
"Aug 5, 2020, 10:15:22 AM",Kudos,Activity,3865314240
"Aug 5, 2020, 1:38:34 PM",Kudos,Activity,3867955122
"Aug 5, 2020, 1:38:39 PM",Kudos,Activity,3867917339
"Aug 5, 2020, 2:11:58 PM",Kudos,Activity,3868180738
"Aug 5, 2020, 8:35:06 PM",Kudos,Activity,3869288766
"Aug 5, 2020, 8:35:14 PM",Kudos,Activity,3868242663
"Aug 6, 2020, 11:56:43 AM",Kudos,Activity,3871184152
"Aug 6, 2020, 11:56:45 AM",Kudos,Activity,3871184123
"Aug 6, 2020, 11:56:54 AM",Kudos,Activity,3870430482
"Aug 6, 2020, 11:56:56 AM",Kudos,Activity,3870432767
"Aug 6, 2020, 11:56:57 AM",Kudos,Activity,3870431727
"Aug 6, 2020, 1:52:10 PM",Kudos,Activity,3873175266
"Aug 6, 2020, 10:32:21 PM",Kudos,Activity,3873558374
"Aug 6, 2020, 10:32:25 PM",Kudos,Activity,3875167126
"Aug 6, 2020, 10:32:37 PM",Kudos,Activity,3873430254
"Aug 6, 2020, 10:32:49 PM",Kudos,Activity,3873525163
"Aug 6, 2020, 10:32:53 PM",Kudos,Activity,3873430668
"Aug 7, 2020, 12:40:40 PM",Kudos,Activity,3877782208
"Aug 7, 2020, 1:52:36 PM",Kudos,Activity,3877959390
"Aug 7, 2020, 1:53:18 PM",Kudos,Activity,3877986522
"Aug 7, 2020, 1:53:32 PM",Kudos,Activity,3863176953
"Aug 7, 2020, 1:53:51 PM",Kudos,Activity,3864262876
"Aug 7, 2020, 1:53:56 PM",Kudos,Activity,3862956782
"Aug 7, 2020, 1:54:08 PM",Kudos,Activity,3877912833
"Aug 7, 2020, 1:54:15 PM",Kudos,Activity,3877908899
"Aug 7, 2020, 1:54:22 PM",Kudos,Activity,3877910342
"Aug 7, 2020, 1:54:24 PM",Kudos,Activity,3877978147
"Aug 7, 2020, 1:54:37 PM",Kudos,Activity,3878070305
"Aug 7, 2020, 4:10:20 PM",Kudos,Activity,3878577623
"Aug 8, 2020, 4:01:02 PM",Kudos,Activity,3882960041
"Aug 8, 2020, 7:11:45 PM",Kudos,Activity,3883799761
"Aug 9, 2020, 11:08:35 AM",Kudos,Activity,3885384918
"Aug 9, 2020, 1:42:27 PM",Kudos,Activity,3887936637
"Aug 10, 2020, 12:41:16 PM",Kudos,Activity,3890247448
"Aug 10, 2020, 12:58:23 PM",Kudos,Activity,3892269065
"Aug 10, 2020, 3:15:59 PM",Kudos,Activity,3892507677
"Aug 10, 2020, 5:16:39 PM",Kudos,Activity,3892842755
"Aug 10, 2020, 5:16:42 PM",Kudos,Activity,3892842427
"Aug 10, 2020, 5:16:59 PM",Kudos,Activity,3892842250
"Aug 10, 2020, 5:17:09 PM",Kudos,Activity,3892354394
"Aug 10, 2020, 5:17:11 PM",Kudos,Activity,3892475943
"Aug 10, 2020, 5:17:44 PM",Kudos,Activity,3892783655
"Aug 11, 2020, 2:30:45 AM",Kudos,Activity,3894864373
"Aug 11, 2020, 2:19:28 PM",Kudos,Activity,3897462114
"Aug 12, 2020, 1:07:43 AM",Kudos,Activity,3897838902
"Aug 12, 2020, 1:09:16 AM",Kudos,Activity,3897103587
"Aug 12, 2020, 1:11:58 AM",Kudos,Activity,3897221027
"Aug 12, 2020, 1:11:59 AM",Kudos,Activity,3897306682
"Aug 12, 2020, 1:12:07 AM",Kudos,Activity,3897219137
"Aug 12, 2020, 1:12:10 AM",Kudos,Activity,3897223741
"Aug 13, 2020, 10:52:50 AM",Kudos,Activity,3902317783
"Aug 13, 2020, 10:53:08 AM",Kudos,Activity,3902881753
"Aug 13, 2020, 10:53:09 AM",Kudos,Activity,3902444652
"Aug 13, 2020, 10:53:17 AM",Kudos,Activity,3902767085
"Aug 13, 2020, 10:53:29 AM",Kudos,Activity,3902087679
"Aug 13, 2020, 10:53:30 AM",Kudos,Activity,3902215891
"Aug 13, 2020, 11:06:25 AM",Kudos,Activity,3841578043
"Aug 13, 2020, 11:06:27 AM",Kudos,Activity,3841579050
"Aug 13, 2020, 11:06:29 AM",Kudos,Activity,3841580359
"Aug 13, 2020, 4:44:23 PM",Kudos,Activity,3907702274
"Aug 13, 2020, 4:44:35 PM",Kudos,Activity,3907533719
"Aug 13, 2020, 4:44:40 PM",Kudos,Activity,3906804970
"Aug 14, 2020, 1:11:44 PM",Kudos,Activity,3911562751
"Aug 14, 2020, 1:11:45 PM",Kudos,Activity,3911561211
"Aug 14, 2020, 1:12:01 PM",Kudos,Activity,3911562257
"Aug 14, 2020, 2:29:40 PM",Kudos,Activity,3911916049
"Aug 14, 2020, 2:29:50 PM",Kudos,Activity,3911745986
"Aug 14, 2020, 3:44:25 PM",Kudos,Activity,3912006589
"Aug 15, 2020, 6:10:57 PM",Kudos,Activity,3916276383
"Aug 15, 2020, 6:11:01 PM",Kudos,Activity,3917216430
"Aug 15, 2020, 6:11:04 PM",Kudos,Activity,3913979312
"Aug 15, 2020, 10:53:52 PM",Kudos,Activity,3918524808
"Aug 15, 2020, 10:53:54 PM",Kudos,Activity,3918610942
"Aug 16, 2020, 1:34:04 PM",Kudos,Activity,3921491257
"Aug 16, 2020, 3:57:12 PM",Kudos,Activity,3920655502
"Aug 16, 2020, 7:28:47 PM",Kudos,Activity,3922870790
"Aug 17, 2020, 12:51:08 PM",Kudos,Activity,3924446633
"Aug 17, 2020, 12:51:12 PM",Kudos,Activity,3925745616
"Aug 17, 2020, 12:51:16 PM",Kudos,Activity,3924446826
"Aug 17, 2020, 9:25:07 PM",Kudos,Activity,3927811518
"Aug 17, 2020, 9:25:09 PM",Kudos,Activity,3927926855
"Aug 18, 2020, 12:01:33 AM",Kudos,Activity,3928068873
"Aug 18, 2020, 11:46:02 AM",Kudos,Activity,3930299577
"Aug 18, 2020, 1:38:10 PM",Kudos,Activity,3930488926
"Aug 18, 2020, 1:43:44 PM",Kudos,Activity,3930650610
"Aug 18, 2020, 1:43:48 PM",Kudos,Activity,3930645662
"Aug 18, 2020, 1:43:50 PM",Kudos,Activity,3930649660
"Aug 18, 2020, 1:44:19 PM",Kudos,Activity,3930651086
"Aug 18, 2020, 5:26:25 PM",Kudos,Activity,3930846052
"Aug 18, 2020, 11:36:50 PM",Kudos,Activity,3932866253
"Aug 18, 2020, 11:37:55 PM",Kudos,Activity,3932894362
"Aug 18, 2020, 11:38:11 PM",Kudos,Activity,3932647754
"Aug 18, 2020, 11:38:13 PM",Kudos,Activity,3932894340
"Aug 19, 2020, 1:28:25 PM",Kudos,Activity,3935687876
"Aug 19, 2020, 9:28:47 PM",Kudos,Activity,3935965690
"Aug 19, 2020, 9:28:53 PM",Kudos,Activity,3935766525
"Aug 19, 2020, 9:29:32 PM",Kudos,Activity,3935773806
"Aug 19, 2020, 9:29:52 PM",Kudos,Activity,3935768366
"Aug 19, 2020, 9:29:58 PM",Kudos,Activity,3935905567
"Aug 20, 2020, 1:09:19 AM",Kudos,Activity,3937880829
"Aug 20, 2020, 2:37:04 AM",Kudos,Activity,3938628958
"Aug 20, 2020, 2:37:05 AM",Kudos,Activity,3938628399
"Aug 20, 2020, 2:37:07 AM",Kudos,Activity,3938628018
"Aug 20, 2020, 8:12:54 PM",Kudos,Activity,3942316832
"Aug 21, 2020, 12:49:31 PM",Kudos,Activity,3942556355
"Aug 21, 2020, 12:49:37 PM",Kudos,Activity,3942496782
"Aug 21, 2020, 12:49:41 PM",Kudos,Activity,3942496763
"Aug 21, 2020, 5:07:37 PM",Kudos,Activity,3945954787
